
4.000000 2.666667 3.829708

0.000000 0.888889 2.000000
0.444444 0.888889 2.096295
0.888889 0.888889 2.188353
1.333333 0.888889 2.276689
1.777778 0.888889 2.361729
2.222222 0.888889 2.443792
2.666667 0.888889 2.523182
3.111111 0.888889 2.600248
3.555556 0.888889 2.675310
4.000000 0.888889 2.748737
0.000000 3.111111 2.000000
0.444444 3.111111 2.319350
0.888889 3.111111 2.600248
1.333333 3.111111 2.853796
1.777778 3.111111 3.086612
2.222222 3.111111 3.303062
2.666667 3.111111 3.506182
3.111111 3.111111 3.698184
3.555556 3.111111 3.880748
4.000000 3.111111 4.055175

0.000000 1.333333 2.000000
0.444444 1.333333 2.142800
0.888889 1.333333 2.276689
1.333333 1.333333 2.403177
1.777778 1.333333 2.523335
2.222222 1.333333 2.638025
2.666667 1.333333 2.747972
3.111111 1.333333 2.853796
3.555556 1.333333 2.955990
4.000000 1.333333 3.055050
0.000000 3.555556 2.000000
0.444444 3.555556 2.361612
0.888889 3.555556 2.675310
1.333333 3.555556 2.955990
1.777778 3.555556 3.212251
2.222222 3.555556 3.449506
2.666667 3.555556 3.671464
3.111111 3.555556 3.880748
3.555556 3.555556 4.079348
4.000000 3.555556 4.268749

0.000000 1.777778 2.000000
0.444444 1.777778 2.188295
0.888889 1.777778 2.361729
1.333333 1.777778 2.523335
1.777778 1.777778 2.675226
2.222222 1.777778 2.818959
2.666667 1.777778 2.955769
3.111111 1.777778 3.086612
3.555556 1.777778 3.212251
4.000000 1.777778 3.333333
0.000000 4.000000 2.000000
0.444444 4.000000 2.403701
0.888889 4.000000 2.748737
1.333333 4.000000 3.055050
1.777778 4.000000 3.333333
2.222222 4.000000 3.590110
2.666667 4.000000 3.829708
3.111111 4.000000 4.055175
3.555556 4.000000 4.268749
4.000000 4.000000 4.472136
